id,city,coordinates,google-maps-location-id,latitude,longitude,name,state
rec_cp1v79v6gfslia6upit0,"tampa (18 miles of) ??","27.950575, -82.457178",,27.950575,-82.457178,"tampa (18 miles of) ??, fl","fl"
rec_cp1v79v6gfslia6upitg,"north america&#44 bermuda","37.324211, -77.40134",,37.324211,-77.40134,,
rec_cp1v79v6gfslia6upiu0,"west phoenix","33.4483333, -112.0733333",,33.4483333,-112.0733333,"west phoenix, az","az"
rec_cp1v79v6gfslia6upiug,"waseca","44.0777778, -93.5072222",,44.0777778,-93.5072222,"waseca, mn","mn"
rec_cp1v79v6gfslia6upiv0,"mccomb","41.1075, -83.7927778",,41.1075,-83.7927778,"mccomb, oh","oh"
rec_cp1v79v6gfslia6upivg,"south portsmouth","38.7244444, -83.0133333",,38.7244444,-83.0133333,"south portsmouth, ky","ky"
rec_cp1v79v6gfslia6upj00,"essex","42.6319444, -70.7833333",,42.6319444,-70.7833333,"essex, ma","ma"
rec_cp1v79v6gfslia6upj0g,"brownsville","40.0236111, -79.8841667","eyJpIjoiNDAuMDIzNjExMSwgLTc5Ljg4NDE2NjciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MC4wMjM2MTEsImxuZyI6LTc5Ljg4NDE2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",40.0236111,-79.8841667,"brownsville, pa","pa"
rec_cp1v79v6gfslia6upj10,"neillsville","44.56, -90.5961111",,44.56,-90.5961111,"neillsville, wi","wi"
rec_cp1v79v6gfslia6upj1g,"katoomba (australia)","-33.713032, 150.311737",,-33.713032,150.311737,,
rec_cp1v79v6gfslia6upj20,"eunice","30.4941667, -92.4175",,30.4941667,-92.4175,"eunice, la","la"
rec_cp1v79v6gfslia6upj2g,"hiram (outside of atlanta)","33.8755556, -84.7622222",,33.8755556,-84.7622222,"hiram (outside of atlanta), ga","ga"
rec_cp1v79v6gfslia6upj30,"chapel hill","35.9130556, -79.0561111",,35.9130556,-79.0561111,"chapel hill, nc","nc"
rec_cp1v79v6gfslia6upj3g,"morrow","33.5830556, -84.3394444",,33.5830556,-84.3394444,"morrow, ga","ga"
rec_cp1v79v6gfslia6upj40,"leigh acres","26.62535, -81.624803",,26.62535,-81.624803,"leigh acres, fl","fl"
rec_cp1v79v6gfslia6upj4g,"surry co.","37.118552, -76.872096",,37.118552,-76.872096,"surry co., va","va"
rec_cp1v79v6gfslia6upj50,"johnstown","42.5716667, -100.0577778",,42.5716667,-100.0577778,"johnstown, ne","ne"
rec_cp1v79v6gfslia6upj5g,"yoza dakke air station&#44 okinawa (japan)","26.212401, 127.680932",,26.212401,127.680932,,
rec_cp1v79v6gfslia6upj60,"redmond (due east of&#44 beyond issaquah&#44 near mtns.)","47.6741667, -122.1202778",,47.6741667,-122.1202778,"redmond (due east of&#44 beyond issaquah&#44 near mtns.), wa","wa"
rec_cp1v79v6gfslia6upj6g,"wauchula","27.5469444, -81.8116667",,27.5469444,-81.8116667,"wauchula, fl","fl"
rec_cp1v79v6gfslia6upj70,"jenkins","46.6461111, -94.3344444",,46.6461111,-94.3344444,"jenkins, mn","mn"
rec_cp1v79v6gfslia6upj7g,"winnie","29.82, -94.3838889",,29.82,-94.3838889,"winnie, tx","tx"
rec_cp1v79v6gfslia6upj80,"canton","41.8244444, -72.8941667",,41.8244444,-72.8941667,"canton, ct","ct"
rec_cp1v79v6gfslia6upj8g,"cyril","34.8963889, -98.2002778",,34.8963889,-98.2002778,"cyril, ok","ok"
rec_cp1v79v6gfslia6upj90,"buxton","35.2675, -75.5427778",,35.2675,-75.5427778,"buxton, nc","nc"
rec_cp1v79v6gfslia6upj9g,"brentwood (contra costa)","37.9319444, -121.6947222","eyJpIjoiMzcuOTMxOTQ0NCwgLTEyMS42OTQ3MjIyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzcuOTMxOTQ0LCJsbmciOi0xMjEuNjk0NzIyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",37.9319444,-121.6947222,"brentwood (contra costa), ca","ca"
rec_cp1v79v6gfslia6upja0,"selangor (malaysia)","3.509247, 101.524805",,3.509247,101.524805,,
rec_cp1v79v6gfslia6upjag,"fleetwood (uk/england)","53.916667, -3",,53.916667,-3,,
rec_cp1v79v6gfslia6upjb0,"parry sound (near) (canada)","45.333333, -80.033333",,45.333333,-80.033333,"parry sound (near) (canada), on","on"
rec_cp1v79v6gfslia6upjbg,"paia","20.9033333, -156.3694444",,20.9033333,-156.3694444,"paia, hi","hi"
rec_cp1v79v6gfslia6upjc0,"stephenville","32.2205556, -98.2019444",,32.2205556,-98.2019444,"stephenville, tx","tx"
rec_cp1v79v6gfslia6upjcg,"stayton","44.8008333, -122.7933333",,44.8008333,-122.7933333,"stayton, or","or"
rec_cp1v79v6gfslia6upjd0,"kingman","39.9675, -87.2775",,39.9675,-87.2775,"kingman, in","in"
rec_cp1v79v6gfslia6upjdg,"phuket (thailand)","7.880448, 98.39225",,7.880448,98.39225,,
rec_cp1v79v6gfslia6upje0,"north east/bel air","39.535941, -76.348293",,39.535941,-76.348293,"north east/bel air, md","md"
rec_cp1v79v6gfslia6upjeg,"maine (location unspecified)","46.82, -67.9236111",,46.82,-67.9236111,"maine (location unspecified), me","me"
rec_cp1v79v6gfslia6upjf0,"wordens pond road","41.430707, -71.585265",,41.430707,-71.585265,"wordens pond road, ri","ri"
rec_cp1v79v6gfslia6upjfg,"hometown","40.8236111, -75.9805556",,40.8236111,-75.9805556,"hometown, pa","pa"
rec_cp1v79v6gfslia6upjg0,"two rivers","44.1538889, -87.5691667",,44.1538889,-87.5691667,"two rivers, wi","wi"
rec_cp1v79v6gfslia6upjgg,"poca (in manilla creek)","38.4722222, -81.8144444",,38.4722222,-81.8144444,"poca (in manilla creek), wv","wv"
rec_cp1v79v6gfslia6upjh0,"hingham/rockland","42.128523, -70.919013",,42.128523,-70.919013,"hingham/rockland, ma","ma"
rec_cp1v79v6gfslia6upjhg,"ithaca","42.4405556, -76.4969444",,42.4405556,-76.4969444,"ithaca, ny","ny"
rec_cp1v79v6gfslia6upji0,"saint-louis (canada)","46.724703, -65.075896",,46.724703,-65.075896,"saint-louis (canada), nb","nb"
rec_cp1v79v6gfslia6upjig,"lakeland","28.0391667, -81.95",,28.0391667,-81.95,"lakeland, fl","fl"
rec_cp1v79v6gfslia6upjj0,"indian wells","33.7186111, -116.3075",,33.7186111,-116.3075,"indian wells, ca","ca"
rec_cp1v79v6gfslia6upjjg,"enterprise","37.5736111, -113.7183333",,37.5736111,-113.7183333,"enterprise, ut","ut"
rec_cp1v79v6gfslia6upjk0,"greenlawn","40.8688889, -73.3655556",,40.8688889,-73.3655556,"greenlawn, ny","ny"
rec_cp1v79v6gfslia6upjkg,"college city","39.0058333, -122.0083333",,39.0058333,-122.0083333,"college city, ca","ca"
rec_cp1v79v6gfslia6upjl0,"lahaina (maui)","20.8783333, -156.6825",,20.8783333,-156.6825,"lahaina (maui), hi","hi"
rec_cp1v79v6gfslia6upjlg,"waxhaw","34.9244444, -80.7436111",,34.9244444,-80.7436111,"waxhaw, nc","nc"
rec_cp1v79v6gfslia6upjm0,"elberfeld","38.1597222, -87.4483333",,38.1597222,-87.4483333,"elberfeld, in","in"
rec_cp1v79v6gfslia6upjmg,"heathsville","37.9175, -76.4725",,37.9175,-76.4725,"heathsville, va","va"
rec_cp1v79v6gfslia6upjn0,"floresville","29.1333333, -98.1558333",,29.1333333,-98.1558333,"floresville, tx","tx"
rec_cp1v79v6gfslia6upjng,"lisburn (northern ireland)","54.50972, -6.0374",,54.50972,-6.0374,,
rec_cp1v79v6gfslia6upjo0,"port alberni (canada)","49.233333, -124.8",,49.233333,-124.8,"port alberni (canada), bc","bc"
rec_cp1v79v6gfslia6upjog,"thornton","31.4108333, -96.5719444",,31.4108333,-96.5719444,"thornton, tx","tx"
rec_cp1v79v6gfslia6upjp0,"salmon arm (shushuap) (canada)","50.7, -119.283333",,50.7,-119.283333,"salmon arm (shushuap) (canada), bc","bc"
rec_cp1v79v6gfslia6upjpg,"silver creek","34.1761111, -85.1613889",,34.1761111,-85.1613889,"silver creek, ga","ga"
rec_cp1v79v6gfslia6upjq0,"evington","37.2336111, -79.2897222",,37.2336111,-79.2897222,"evington, va","va"
rec_cp1v79v6gfslia6upjqg,"hanover (canada)","44.15, -81.033333",,44.15,-81.033333,"hanover (canada), on","on"
rec_cp1v79v6gfslia6upjr0,"columbus","39.2013889, -85.9213889",,39.2013889,-85.9213889,"columbus, in","in"
rec_cp1v79v6gfslia6upjrg,"sidney","44.4130556, -69.7294444",,44.4130556,-69.7294444,"sidney, me","me"
rec_cp1v79v6gfslia6upjs0,"owosso","42.9977778, -84.1766667",,42.9977778,-84.1766667,"owosso, mi","mi"
rec_cp1v79v6gfslia6upjsg,"seekonk","41.8083333, -71.3375",,41.8083333,-71.3375,"seekonk, ma","ma"
rec_cp1v79v6gfslia6upjt0,"conyers","33.6675, -84.0177778",,33.6675,-84.0177778,"conyers, ga","ga"
rec_cp1v79v6gfslia6upjtg,"mindarie (australia)","-34.816667, 140.216667",,-34.816667,140.216667,,
rec_cp1v79v6gfslia6upju0,"honoluu","21.306944, -157.858333",,21.306944,-157.858333,"honoluu, hi","hi"
rec_cp1v79v6gfslia6upjug,"dane county","43.2505556, -89.5013889",,43.2505556,-89.5013889,"dane county, wi","wi"
rec_cp1v79v6gfslia6upjv0,"east bridgewater","42.0333333, -70.9597222",,42.0333333,-70.9597222,"east bridgewater, ma","ma"
rec_cp1v79v6gfslia6upjvg,"silverdale (bangor submarine base)","47.6447222, -122.6936111",,47.6447222,-122.6936111,"silverdale (bangor submarine base), wa","wa"
rec_cp1v79v6gfslia6upk00,"hughson","37.5969444, -120.865",,37.5969444,-120.865,"hughson, ca","ca"
rec_cp1v79v6gfslia6upk0g,"denton","40.7377778, -96.8441667",,40.7377778,-96.8441667,"denton, ne","ne"
rec_cp1v79v6gfslia6upk10,"lafayette","36.5211111, -86.0263889",,36.5211111,-86.0263889,"lafayette, tn","tn"
rec_cp1v79v6gfslia6upk1g,"pleasanton","40.5805556, -93.7436111",,40.5805556,-93.7436111,"pleasanton, ia","ia"
rec_cp1v79v6gfslia6upk20,"quakertown","40.4416667, -75.3419444",,40.4416667,-75.3419444,"quakertown, pa","pa"
rec_cp1v79v6gfslia6upk2g,"northfield","44.1511111, -72.6569444",,44.1511111,-72.6569444,"northfield, vt","vt"
rec_cp1v79v6gfslia6upk30,"sweet home","44.3977778, -122.735",,44.3977778,-122.735,"sweet home, or","or"
rec_cp1v79v6gfslia6upk3g,"south kingston","42.8805556, -71.0819444",,42.8805556,-71.0819444,"south kingston, nh","nh"
rec_cp1v79v6gfslia6upk40,"carlyss","30.1686111, -93.3758333",,30.1686111,-93.3758333,"carlyss, la","la"
rec_cp1v79v6gfslia6upk4g,"san clemente","33.4269444, -117.6111111",,33.4269444,-117.6111111,"san clemente, ca","ca"
rec_cp1v79v6gfslia6upk50,"heber","40.507009, -111.413323",,40.507009,-111.413323,"heber, ut","ut"
rec_cp1v79v6gfslia6upk5g,"mason","39.0216667, -82.0291667",,39.0216667,-82.0291667,"mason, wv","wv"
rec_cp1v79v6gfslia6upk60,"seaford","38.6411111, -75.6113889",,38.6411111,-75.6113889,"seaford, de","de"
rec_cp1v79v6gfslia6upk6g,"milton-freewater","45.9327778, -118.3866667",,45.9327778,-118.3866667,"milton-freewater, or","or"
rec_cp1v79v6gfslia6upk70,"grand rapids to nyc (in flight)","42.96336, -85.668086",,42.96336,-85.668086,"grand rapids to nyc (in flight), ab","ab"
rec_cp1v79v6gfslia6upk7g,"carson city","39.1638889, -119.7663889",,39.1638889,-119.7663889,"carson city, nv","nv"
rec_cp1v79v6gfslia6upk80,"la veta","37.505, -105.0072222",,37.505,-105.0072222,"la veta, co","co"
rec_cp1v79v6gfslia6upk8g,"lolo","46.7588889, -114.08",,46.7588889,-114.08,"lolo, mt","mt"
rec_cp1v79v6gfslia6upk90,"branchburg","40.554722, -74.720556","eyJpIjoiNDAuNTU0NzIyLCAtNzQuNzIwNTU2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDAuNTU0NzIyLCJsbmciOi03NC43MjA1NTYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",40.554722,-74.720556,"branchburg, nj","nj"
rec_cp1v79v6gfslia6upk9g,"lakeville","41.8458333, -70.95",,41.8458333,-70.95,"lakeville, ma","ma"
rec_cp1v79v6gfslia6upka0,"penrith  (australia)","-33.75, 150.7",,-33.75,150.7,,
rec_cp1v79v6gfslia6upkag,"henderson","37.8361111, -87.59",,37.8361111,-87.59,"henderson, ky","ky"
rec_cp1v79v6gfslia6upkb0,,"40.43495, 49.867623","eyJpIjoiNDAuNDM0OTUsIDQ5Ljg2NzYyMyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQwLjQzNDk1LCJsbmciOjQ5Ljg2NzYyMywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",40.43495,49.867623,"Azerbaijan","Baku"
rec_cp1v79v6gfslia6upkbg,"indian shores","27.8625, -82.8486111",,27.8625,-82.8486111,"indian shores, fl","fl"
rec_cp1v79v6gfslia6upkc0,"hoppers crossing (australia)","-37.869, 144.693",,-37.869,144.693,,
rec_cp1v79v6gfslia6upkcg,"va/atlantic coast (aboard usn ship)","38.737053, -77.247283",,38.737053,-77.247283,"va/atlantic coast (aboard usn ship), va","va"
rec_cp1v79v6gfslia6upkd0,"hollywood (at the i-95 overpass @ hollywood blvd.)","26.0108333, -80.1497222",,26.0108333,-80.1497222,"hollywood (at the i-95 overpass @ hollywood blvd.), fl","fl"
rec_cp1v79v6gfslia6upkdg,"haciendo de cabanas&#44 guerrero","25.547827, -103.425741",,25.547827,-103.425741,,
rec_cp1v79v6gfslia6upke0,"commerce city (n. of denver)","39.8083333, -104.9333333",,39.8083333,-104.9333333,"commerce city (n. of denver), co","co"
rec_cp1v79v6gfslia6upkeg,"lebanon","37.6805556, -92.6636111",,37.6805556,-92.6636111,"lebanon, mo","mo"
rec_cp1v79v6gfslia6upkf0,"cape canaveral","28.4055556, -80.605",,28.4055556,-80.605,"cape canaveral, fl","fl"
rec_cp1v79v6gfslia6upkfg,"puerto montt (chile)","-41.4717, -72.9369",,-41.4717,-72.9369,,
rec_cp1v79v6gfslia6upkg0,"dry ridge","38.6819444, -84.59",,38.6819444,-84.59,"dry ridge, ky","ky"
rec_cp1v79v6gfslia6upkgg,"castle creek","42.2275, -75.9186111",,42.2275,-75.9186111,"castle creek, ny","ny"
rec_cp1v79v6gfslia6upkh0,"charlottesville","38.0291667, -78.4769444",,38.0291667,-78.4769444,"charlottesville, va","va"
rec_cp1v79v6gfslia6upkhg,"maugansville","39.6927778, -77.745",,39.6927778,-77.745,"maugansville, md","md"
rec_cp1v79v6gfslia6upki0,"leftwich/northwich (uk/england)","53.248472, -2.50897",,53.248472,-2.50897,,
rec_cp1v79v6gfslia6upkig,"calgary","51.045325, -114.058101",,51.045325,-114.058101,"calgary, ab","ab"
rec_cp1v79v6gfslia6upkj0,"north beach","38.7072222, -76.5313889",,38.7072222,-76.5313889,"north beach, md","md"
rec_cp1v79v6gfslia6upkjg,"south of new holland","40.101764, -76.085227",,40.101764,-76.085227,"south of new holland, pa","pa"
rec_cp1v79v6gfslia6upkk0,"west seattle","47.6063889, -122.3308333",,47.6063889,-122.3308333,"west seattle, wa","wa"
rec_cp1v79v6gfslia6upkkg,"new london","43.4138889, -71.9855556",,43.4138889,-71.9855556,"new london, nh","nh"
rec_cp1v79v6gfslia6upkl0,"norwalk","33.9022222, -118.0808333",,33.9022222,-118.0808333,"norwalk, ca","ca"
rec_cp1v79v6gfslia6upklg,"caboolture (australia)","-27.08465, 152.951096",,-27.08465,152.951096,,
rec_cp1v79v6gfslia6upkm0,"l&#39anse","46.7566667, -88.4527778",,46.7566667,-88.4527778,"l&#39anse, mi","mi"
rec_cp1v79v6gfslia6upkmg,"fort wright","39.0516667, -84.5341667",,39.0516667,-84.5341667,"fort wright, ky","ky"
rec_cp1v79v6gfslia6upkn0,"runnemede","39.8522222, -75.0683333",,39.8522222,-75.0683333,"runnemede, nj","nj"
rec_cp1v79v6gfslia6upkng,"north webster","41.3255556, -85.6977778",,41.3255556,-85.6977778,"north webster, in","in"
rec_cp1v79v6gfslia6upko0,"circleville","41.5141667, -74.3838889",,41.5141667,-74.3838889,"circleville, ny","ny"
rec_cp1v79v6gfslia6upkog,"santa margarita/irvine","33.658388, -117.651933",,33.658388,-117.651933,"santa margarita/irvine, ca","ca"
rec_cp1v79v6gfslia6upkp0,"seattle/olympic mountains","47.751074, -120.740139",,47.751074,-120.740139,"seattle/olympic mountains, wa","wa"
rec_cp1v79v6gfslia6upkpg,"lynchburg","37.4136111, -79.1425",,37.4136111,-79.1425,"lynchburg, va","va"
rec_cp1v79v6gfslia6upkq0,"granger","41.7611111, -93.8241667",,41.7611111,-93.8241667,"granger, ia","ia"
rec_cp1v79v6gfslia6upkqg,"canouan (caranage bay resort) (grenadine islands)","12.725493, -61.323937",,12.725493,-61.323937,,
rec_cp1v79v6gfslia6upkr0,"mccloud","41.2558333, -122.1383333",,41.2558333,-122.1383333,"mccloud, ca","ca"
rec_cp1v79v6gfslia6upkrg,"sheffield","41.7038889, -79.0358333",,41.7038889,-79.0358333,"sheffield, pa","pa"
rec_cp1v79v6gfslia6upks0,"tolleson/avondale area","33.53195, -112.261664",,33.53195,-112.261664,"tolleson/avondale area, az","az"
rec_cp1v79v6gfslia6upksg,"ripon","37.7416667, -121.1233333",,37.7416667,-121.1233333,"ripon, ca","ca"
rec_cp1v79v6gfslia6upkt0,"nantwich (uk/england)","53.066667, -2.516667",,53.066667,-2.516667,,
rec_cp1v79v6gfslia6upktg,"madison","44.7975, -69.8802778",,44.7975,-69.8802778,"madison, me","me"
rec_cp1v79v6gfslia6upku0,"hurricane","37.1752778, -113.2891667",,37.1752778,-113.2891667,"hurricane, ut","ut"
rec_cp1v79v6gfslia6upkug,"st-louis de blandford (canada)","46.255087, -72.009402",,46.255087,-72.009402,"st-louis de blandford (canada), pq","pq"
rec_cp1v79v6gfslia6upkv0,"reedpoint","45.709384, -109.542119",,45.709384,-109.542119,"reedpoint, mt","mt"
rec_cp1v79v6gfslia6upkvg,"port arthur","29.8986111, -93.9286111",,29.8986111,-93.9286111,"port arthur, tx","tx"
rec_cp1v79v6gfslia6upl00,"lake city","42.2675, -94.7336111",,42.2675,-94.7336111,"lake city, ia","ia"
rec_cp1v79v6gfslia6upl0g,"shorewood","41.52, -88.2016667",,41.52,-88.2016667,"shorewood, il","il"
rec_cp1v79v6gfslia6upl10,"stirling (uk/scotland)","56.116667, -3.95",,56.116667,-3.95,,
rec_cp1v79v6gfslia6upl1g,"pismo","37.422927, -122.087256",,37.422927,-122.087256,"pismo, ca","ca"
rec_cp1v79v6gfslia6upl20,"pahoa","19.4975, -154.9508333",,19.4975,-154.9508333,"pahoa, hi","hi"
rec_cp1v79v6gfslia6upl2g,"pilot point","33.3963889, -96.9602778",,33.3963889,-96.9602778,"pilot point, tx","tx"
rec_cp1v79v6gfslia6upl30,"shell bluff","33.1477778, -81.8980556",,33.1477778,-81.8980556,"shell bluff, ga","ga"
rec_cp1v79v6gfslia6upl3g,"cairns (qld&#44 australia)","-16.92304, 145.766251",,-16.92304,145.766251,,
rec_cp1v79v6gfslia6upl40,"canton","34.2366667, -84.4908333",,34.2366667,-84.4908333,"canton, ga","ga"
rec_cp1v79v6gfslia6upl4g,"topeka and lawrence (between)","38.939612, -95.272329",,38.939612,-95.272329,"topeka and lawrence (between), ks","ks"
rec_cp1v79v6gfslia6upl50,"cedar river","45.4111111, -87.3544444",,45.4111111,-87.3544444,"cedar river, mi","mi"
rec_cp1v79v6gfslia6upl5g,"fulton","40.4625, -82.8288889",,40.4625,-82.8288889,"fulton, oh","oh"
rec_cp1v79v6gfslia6upl60,"greensboro","39.7911111, -79.9130556",,39.7911111,-79.9130556,"greensboro, pa","pa"
rec_cp1v79v6gfslia6upl6g,"holbrook","40.8122222, -73.0788889",,40.8122222,-73.0788889,"holbrook, ny","ny"
rec_cp1v79v6gfslia6upl70,"halifax","41.9911111, -70.8625",,41.9911111,-70.8625,"halifax, ma","ma"
rec_cp1v79v6gfslia6upl7g,"south charleston","38.3683333, -81.6997222",,38.3683333,-81.6997222,"south charleston, wv","wv"
rec_cp1v79v6gfslia6upl80,"canton","41.6563889, -76.8536111",,41.6563889,-76.8536111,"canton, pa","pa"
rec_cp1v79v6gfslia6upl8g,"port jefferson station","40.9252778, -73.0477778",,40.9252778,-73.0477778,"port jefferson station, ny","ny"
rec_cp1v79v6gfslia6upl90,"emmett","43.8736111, -116.4983333",,43.8736111,-116.4983333,"emmett, id","id"
rec_cp1v79v6gfslia6upl9g,"seaford","40.6658333, -73.4886111",,40.6658333,-73.4886111,"seaford, ny","ny"
rec_cp1v79v6gfslia6upla0,"farmville","37.3019444, -78.3922222",,37.3019444,-78.3922222,"farmville, va","va"
rec_cp1v79v6gfslia6uplag,"el cajon","32.7947222, -116.9616667",,32.7947222,-116.9616667,"el cajon, ca","ca"
rec_cp1v79v6gfslia6uplb0,"mukilteo/everett","47.908825, -122.268112",,47.908825,-122.268112,"mukilteo/everett, wa","wa"
rec_cp1v79v6gfslia6uplbg,"falconer","42.1186111, -79.1986111",,42.1186111,-79.1986111,"falconer, ny","ny"
rec_cp1v79v6gfslia6uplc0,"new castle","39.6619444, -75.5666667",,39.6619444,-75.5666667,"new castle, de","de"
rec_cp1v79v6gfslia6uplcg,"williamsport","41.2411111, -77.0013889",,41.2411111,-77.0013889,"williamsport, pa","pa"
rec_cp1v79v6gfslia6upld0,"plainview","34.1847222, -101.7063889",,34.1847222,-101.7063889,"plainview, tx","tx"
rec_cp1v79v6gfslia6upldg,"hiawatha","42.0358333, -91.6819444",,42.0358333,-91.6819444,"hiawatha, ia","ia"
rec_cp1v79v6gfslia6uple0,"oakley","37.9975, -121.7113889",,37.9975,-121.7113889,"oakley, ca","ca"
rec_cp1v79v6gfslia6upleg,"mauk","32.5016667, -84.4211111",,32.5016667,-84.4211111,"mauk, ga","ga"
rec_cp1v79v6gfslia6uplf0,"centerline","44.000113, -85.965555",,44.000113,-85.965555,"centerline, mi","mi"
rec_cp1v79v6gfslia6uplfg,"zutphen (netherlands)","52.142736, 6.196058",,52.142736,6.196058,,
rec_cp1v79v6gfslia6uplg0,"lake in the hills","42.1816667, -88.3302778",,42.1816667,-88.3302778,"lake in the hills, il","il"
rec_cp1v79v6gfslia6uplgg,"northport","40.9008333, -73.3436111",,40.9008333,-73.3436111,"northport, ny","ny"
rec_cp1v79v6gfslia6uplh0,"smiths station","32.54, -85.0986111",,32.54,-85.0986111,"smiths station, al","al"
rec_cp1v79v6gfslia6uplhg,"tennessee ridge","36.3119444, -87.7733333",,36.3119444,-87.7733333,"tennessee ridge, tn","tn"
rec_cp1v79v6gfslia6upli0,"guyana","4.860416, -58.93018",,4.860416,-58.93018,,
rec_cp1v79v6gfslia6uplig,"grimsby (canada)","43.2, -79.55",,43.2,-79.55,"grimsby (canada), on","on"
rec_cp1v79v6gfslia6uplj0,"sharon","41.8791667, -73.4772222",,41.8791667,-73.4772222,"sharon, ct","ct"
rec_cp1v79v6gfslia6upljg,"fair oaks/rancho cordova","38.673279, -121.243142",,38.673279,-121.243142,"fair oaks/rancho cordova, ca","ca"
rec_cp1v79v6gfslia6uplk0,"mesquite (approx. 15 miles west on i-15 of)","36.8055556, -114.0663889",,36.8055556,-114.0663889,"mesquite (approx. 15 miles west on i-15 of), nv","nv"
rec_cp1v79v6gfslia6uplkg,"sims","34.6591667, -93.6908333",,34.6591667,-93.6908333,"sims, ar","ar"
rec_cp1v79v6gfslia6upll0,"vancleave","30.5402778, -88.6875",,30.5402778,-88.6875,"vancleave, ms","ms"
rec_cp1v79v6gfslia6upllg,"conestoga","39.9405556, -76.3466667",,39.9405556,-76.3466667,"conestoga, pa","pa"
rec_cp1v79v6gfslia6uplm0,"rockdale county","33.7869444, -84.435",,33.7869444,-84.435,"rockdale county, ga","ga"
rec_cp1v79v6gfslia6uplmg,"tilton","43.4422222, -71.5894444",,43.4422222,-71.5894444,"tilton, nh","nh"
rec_cp1v79v6gfslia6upln0,"raf bentwaters (uk/england)","52.12785, 1.435047",,52.12785,1.435047,,
rec_cp1v79v6gfslia6uplng,"stillwater","36.1155556, -97.0580556",,36.1155556,-97.0580556,"stillwater, ok","ok"
rec_cp1v79v6gfslia6uplo0,"yao (japan)","34.626864, 135.600978",,34.626864,135.600978,,
rec_cp1v79v6gfslia6uplog,"sahuarita","31.9575, -110.955",,31.9575,-110.955,"sahuarita, az","az"
rec_cp1v79v6gfslia6uplp0,"shediac cape (canada)","46.250221, -64.569158",,46.250221,-64.569158,"shediac cape (canada), nb","nb"
rec_cp1v79v6gfslia6uplpg,"trabuco canyon","33.6625, -117.5894444",,33.6625,-117.5894444,"trabuco canyon, ca","ca"
rec_cp1v79v6gfslia6uplq0,"columbus","43.3380556, -89.0152778",,43.3380556,-89.0152778,"columbus, wi","wi"
rec_cp1v79v6gfslia6uplqg,"islandia","40.8041667, -73.1694444",,40.8041667,-73.1694444,"islandia, ny","ny"
rec_cp1v79v6gfslia6uplr0,"cowen","38.4094444, -80.5580556",,38.4094444,-80.5580556,"cowen, wv","wv"
rec_cp1v79v6gfslia6uplrg,"mesquite (near dallas)","32.7666667, -96.5988889",,32.7666667,-96.5988889,"mesquite (near dallas), tx","tx"
rec_cp1v79v6gfslia6upls0,"salford (uk/england)","52.033333, -0.633333",,52.033333,-0.633333,,
